,Facility Name,City,Country,IATA_Code,ICAO_Code,Lat,Lng,Alt(Feet),Hours__from UTC,TimeZone,Type
2243,Tokushima Airport,Tokushima,Japan,TKS,RJOS,34.13280106,134.6069946,26,9,Asia/Tokyo,airport
2244,Takamatsu Airport,Takamatsu,Japan,TAK,RJOT,34.21419907,134.0160065,607,9,Asia/Tokyo,airport
2245,Yao Airport,Osaka,Japan,\N,RJOY,34.59629822,135.6029968,39,9,Asia/Tokyo,airport
2246,Ozuki Airport,Ozuki,Japan,\N,RJOZ,34.04529953,131.05200200000002,13,9,Asia/Tokyo,airport
2247,Aomori Airport,Aomori,Japan,AOJ,RJSA,40.73469925,140.69099430000003,664,9,Asia/Tokyo,airport
2248,Yamagata Airport,Yamagata,Japan,GAJ,RJSC,38.41189957,140.3710022,353,9,Asia/Tokyo,airport
2249,Sado Airport,Sado,Japan,SDS,RJSD,38.06019974,138.41400149999998,88,9,Asia/Tokyo,airport
2250,Hachinohe Airport,Hachinoe,Japan,\N,RJSH,40.5564003,141.4660034,152,9,Asia/Tokyo,airport
2251,Hanamaki Airport,Hanamaki,Japan,HNA,RJSI,39.42860031,141.1349945,297,9,Asia/Tokyo,airport
2252,Akita Airport,Akita,Japan,AXT,RJSK,39.61560059,140.21899409999997,313,9,Asia/Tokyo,airport
2253,Misawa Air Base,Misawa,Japan,MSJ,RJSM,40.70320129,141.3679962,119,9,Asia/Tokyo,airport
2254,Sendai Airport,Sendai,Japan,SDJ,RJSS,38.13970184,140.9170074,15,9,Asia/Tokyo,airport
2255,Matsushima Air Base,Matsushima,Japan,\N,RJST,38.40489960000001,141.22000119999998,7,9,Asia/Tokyo,airport
2256,Atsugi Naval Air Facility,Atsugi,Japan,\N,RJTA,35.45460129,139.4499969,205,9,Asia/Tokyo,airport
2257,Tateyama Airport,Tateyama,Japan,\N,RJTE,34.987099,139.828995,10,9,Asia/Tokyo,airport
2258,Hachijojima Airport,Hachijojima,Japan,HAC,RJTH,33.11500168,139.7859955,303,9,Asia/Tokyo,airport
2259,Iruma Air Base,Iruma,Japan,\N,RJTJ,35.84189987,139.4109955,295,9,Asia/Tokyo,airport
2260,Kisarazu Airport,Kisarazu,Japan,\N,RJTK,35.39830017,139.91000369999998,10,9,Asia/Tokyo,airport
2261,Shimofusa Airport,Shimofusa,Japan,\N,RJTL,35.798900599999996,140.0110016,98,9,Asia/Tokyo,airport
2262,Oshima Airport,Oshima,Japan,OIM,RJTO,34.7820015,139.3600006,130,9,Asia/Tokyo,airport
2263,Kastner Army Heliport,Zama,Japan,\N,RJTR,35.51380157,139.39399719999997,360,9,Asia/Tokyo,airport
2264,Tokyo Haneda International Airport,Tokyo,Japan,HND,RJTT,35.552299,139.779999,35,9,Asia/Tokyo,airport
2265,Yokota Air Base,Yokota,Japan,OKO,RJTY,35.74850082,139.34800719999998,463,9,Asia/Tokyo,airport
2266,Gwangju Airport,Kwangju,South Korea,KWJ,RKJJ,35.12639999,126.8089981,39,9,Asia/Seoul,airport
2267,Jeon Ju Airport,Jhunju,South Korea,CHN,RKJU,35.8783989,127.1200027,96,9,Asia/Seoul,airport
2268,Yeosu Airport,Yeosu,South Korea,RSU,RKJY,34.84230042,127.61699679999998,53,9,Asia/Seoul,airport
2269,Sokcho Airport,Sokch'o,South Korea,SHO,RKND,38.14260101,128.598999,92,9,Asia/Seoul,airport
2270,Gangneung Airport,Kangnung,South Korea,KAG,RKNN,37.75360107,128.9440002,35,9,Asia/Seoul,airport
2271,Jeju International Airport,Cheju,South Korea,CJU,RKPC,33.51129913,126.49299620000001,118,9,Asia/Seoul,airport
2272,Jinhae Airport,Chinhae,South Korea,\N,RKPE,35.14120102,128.6959991,8,9,Asia/Seoul,airport
2273,Gimhae International Airport,Busan,South Korea,PUS,RKPK,35.17950058,128.93800349999998,6,9,Asia/Seoul,airport
2274,Ulsan Airport,Ulsan,South Korea,USN,RKPU,35.59349823,129.352005,45,9,Asia/Seoul,airport
2275,A 511 Airport,Pyongtaek,South Korea,\N,RKSG,36.96220016,127.03099820000001,51,9,Asia/Seoul,airport
2276,Seoul Air Base,Seoul East,South Korea,SSN,RKSM,37.44580078,127.11399840000001,92,9,Asia/Seoul,airport
2277,Osan Air Base,Osan,South Korea,OSN,RKSO,37.090599,127.029999,38,9,Asia/Seoul,airport
2278,Gimpo International Airport,Seoul,South Korea,GMP,RKSS,37.55830002,126.7910004,58,9,Asia/Seoul,airport
2279,Suwon Airport,Suwon,South Korea,SWU,RKSW,37.23939896,127.00700379999999,88,9,Asia/Seoul,airport
2280,Pohang Airport,Pohang,South Korea,KPO,RKTH,35.98789978,129.4199982,70,9,Asia/Seoul,airport
2281,Daegu Airport,Taegu,South Korea,TAE,RKTN,35.89410019,128.6589966,116,9,Asia/Seoul,airport
2282,Yecheon Airport,Yechon,South Korea,YEC,RKTY,36.63190079,128.3549957,354,9,Asia/Seoul,airport
2283,Naha Airport,Okinawa,Japan,OKA,ROAH,26.19580078,127.6460037,12,9,Asia/Tokyo,airport
2284,Ie Shima Auxiliary Air Base,Iejima,Japan,\N,RODE,26.7257576,127.76490020000001,184,9,Asia/Tokyo,airport
2285,Kadena Air Base,Kadena,Japan,DNA,RODN,26.3556,127.76799799999999,143,9,Asia/Tokyo,airport
2286,Ishigaki Airport,Ishigaki,Japan,ISG,ROIG,24.34449959,124.1869965,93,9,Asia/Tokyo,airport
2287,Kumejima Airport,Kumejima,Japan,UEO,ROKJ,26.3635006,126.7139969,23,9,Asia/Tokyo,airport
2288,Minami-Daito Airport,Minami Daito,Japan,MMD,ROMD,25.8465004,131.26300049999998,167,9,Asia/Tokyo,airport
2289,Miyako Airport,Miyako,Japan,MMY,ROMY,24.78280067,125.29499820000001,150,9,Asia/Tokyo,airport
2290,Kitadaito Airport,Kitadaito,Japan,KTD,RORK,25.94470024,131.32699590000001,80,9,Asia/Tokyo,airport
2291,Shimojishima Airport,Shimojishima,Japan,SHI,RORS,24.82670021,125.1449966,54,9,Asia/Tokyo,airport
2292,Tarama Airport,Tarama,Japan,\N,RORT,24.65390015,124.6750031,36,9,Asia/Tokyo,airport
2293,Yoron Airport,Yoron,Japan,RNJ,RORY,27.04400063,128.40199280000002,52,9,Asia/Tokyo,airport
2295,Yonaguni Airport,Yonaguni Jima,Japan,OGN,ROYN,24.46689987,122.97799679999999,70,9,Asia/Tokyo,airport
2296,Ninoy Aquino International Airport,Manila,Philippines,MNL,RPLL,14.5086,121.019997,75,8,Asia/Manila,airport
2297,Awang Airport,Cotabato,Philippines,CBO,RPMC,7.165239811,124.20999909999999,189,8,Asia/Manila,airport
2298,Cagayan De Oro Airport,Ladag,Philippines,CGY,RPML,8.41562,124.611,601,8,Asia/Manila,airport
2299,Pagadian Airport,Pagadian,Philippines,PAG,RPMP,7.830731448,123.4611797,5,8,Asia/Manila,airport
2300,General Santos International Airport,Romblon,Philippines,GES,RPMR,6.058000087999999,125.0960007,505,8,Asia/Manila,airport
2301,Zamboanga International Airport,Zamboanga,Philippines,ZAM,RPMZ,6.922420025,122.0599976,33,8,Asia/Manila,airport
2302,Loakan Airport,Baguio,Philippines,BAG,RPUB,16.37509918,120.6200027,4251,8,Asia/Manila,airport
2303,Daet Airport,Daet,Philippines,\N,RPUD,14.12919998,122.9800034,10,8,Asia/Manila,airport
2304,Basa Air Base,Floridablanca,Philippines,\N,RPUF,14.98649979,120.49299620000001,151,8,Asia/Manila,airport
2305,Lingayen Airport,Lingayen,Philippines,\N,RPUG,16.03479958,120.2409973,7,8,Asia/Manila,airport
2306,San Jose Airport,San Jose,Philippines,SJI,RPUH,12.36149979,121.04699709999998,14,8,Asia/Manila,airport
2307,Fernando Air Base,Lipa,Philippines,\N,RPUL,13.95499992,121.125,1220,8,Asia/Manila,airport
2308,Mamburao Airport,Mamburao,Philippines,\N,RPUM,13.20810032,120.6050034,13,8,Asia/Manila,airport
2309,Vigan Airport,Vigan,Philippines,\N,RPUQ,17.55529976,120.3560028,16,8,Asia/Manila,airport
2310,Dr.Juan C. Angara Airport,Baler,Philippines,\N,RPUR,15.72980022,121.5,108,8,Asia/Manila,airport
2311,Bagabag Airport,Bagabag,Philippines,\N,RPUZ,16.61919975,121.2519989,820,8,Asia/Manila,airport
2312,Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,RPVA,11.227600099999998,125.02799990000001,10,8,Asia/Manila,airport
2313,Bacolod-Silay City International Airport,Bacolod,Philippines,BCD,RPVB,10.7764,123.014999,82,8,Asia/Manila,airport
2314,Sibulan Airport,Dumaguete,Philippines,DGT,RPVD,9.333709717,123.3000031,15,8,Asia/Manila,airport
2315,Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,RPVE,11.9245,121.954002,7,8,Asia/Manila,airport
2316,Guiuan Airport,Guiuan,Philippines,\N,RPVG,11.03549957,125.74199679999998,7,8,Asia/Manila,airport
2317,Iloilo International Airport,Iloilo,Philippines,ILO,RPVI,10.833017,122.493358,27,8,Asia/Manila,airport
2318,Kalibo International Airport,Kalibo,Philippines,KLO,RPVK,11.67940044,122.3759995,14,8,Asia/Manila,airport
2319,Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,RPVP,9.742119789,118.7590027,71,8,Asia/Manila,airport
2320,Evelio Javier Airport,San Jose,Philippines,\N,RPVS,10.76599979,121.9329987,23,8,Asia/Manila,airport
2321,Comodoro Pierrestegui Airport,Concordia,Argentina,COC,SAAC,-31.2969,-57.9966,112,-3,America/Cordoba,airport
2322,Gualeguaychu Airport,Gualeguaychu,Argentina,GHU,SAAG,-33.0103,-58.6131,75,-3,America/Cordoba,airport
2323,Junin Airport,Junin,Argentina,\N,SAAJ,-34.5459,-60.9306,262,-3,America/Buenos_Aires,airport
2324,General Urquiza Airport,Parana,Argentina,PRA,SAAP,-31.7948,-60.4804,242,-3,America/Cordoba,airport
2325,Islas Malvinas Airport,Rosario,Argentina,ROS,SAAR,-32.9036,-60.785,85,-3,America/Cordoba,airport
2326,Sauce Viejo Airport,Santa Fe,Argentina,SFN,SAAV,-31.7117,-60.8117,55,-3,America/Cordoba,airport
2327,Jorge Newbery Airpark,Buenos Aires,Argentina,AEP,SABE,-34.5592,-58.4156,18,-3,America/Buenos_Aires,airport
2328,Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,COR,SACO,-31.32360077,-64.20800018,1604,-3,America/Cordoba,airport
2329,Chamical Airport,Gobernador Gordillo,Argentina,\N,SACT,-30.34530067,-66.29360198,1502,-3,America/Argentina/La_Rioja,airport
2330,San Fernando Airport,San Fernando,Argentina,\N,SADF,-34.4532,-58.5896,10,-3,America/Buenos_Aires,airport
2331,Mariano Moreno Airport,Jose C. Paz,Argentina,\N,SADJ,-34.5606,-58.7896,105,-3,America/Buenos_Aires,airport
2332,La Plata Airport,La Plata,Argentina,LPG,SADL,-34.9722,-57.8947,72,-3,America/Buenos_Aires,airport
2333,Moron Airport,Moron,Argentina,\N,SADM,-34.6763,-58.6428,95,-3,America/Buenos_Aires,airport
2334,El Palomar Airport,El Palomar,Argentina,\N,SADP,-34.6099,-58.6126,59,-3,America/Buenos_Aires,airport
2335,Chos Malal Airport,Chosmadal,Argentina,\N,SAHC,-37.44469833,-70.22250366,2788,-3,America/Argentina/Salta,airport
2336,Dr. Arturo H. Illia Airport,Fuerte Gral Roca,Argentina,\N,SAHR,-39.000701899999996,-67.62049866,852,-3,America/Argentina/Salta,airport
2337,El Plumerillo Airport,Mendoza,Argentina,MDZ,SAME,-32.83169937,-68.79290009,2310,-3,America/Mendoza,airport
2338,Comodoro D.R. Salomón Airport,Malargue,Argentina,LGS,SAMM,-35.49359894,-69.57430267,4685,-3,America/Mendoza,airport
2339,Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,AFA,SAMR,-34.588299,-68.4039,2470,-3,America/Mendoza,airport
2340,Catamarca Airport,Catamarca,Argentina,CTC,SANC,-28.59560013,-65.75170136,1522,-3,America/Catamarca,airport
2341,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SDE,SANE,-27.76555634,-64.30999756,656,-3,America/Cordoba,airport
2342,Tinogasta Airport,Tinogasta,Argentina,\N,SANI,-28.03779984,-67.58029938,3968,-3,America/Catamarca,airport
2343,Capitan V A Almonacid Airport,La Rioja,Argentina,IRJ,SANL,-29.38159943,-66.79579926,1437,-3,America/Argentina/La_Rioja,airport
2344,Chilecito Airport,Chilecito,Argentina,\N,SANO,-29.22389984,-67.43890381,3099,-3,America/Argentina/La_Rioja,airport
2345,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,SANT,-26.8409,-65.104897,1493,-3,America/Argentina/Tucuman,airport
2346,Domingo Faustino Sarmiento Airport,San Julian,Argentina,UAQ,SANU,-31.571501,-68.418198,1958,-3,America/Argentina/San_Juan,airport
2347,Area De Material Airport,Rio Cuarto,Argentina,RCU,SAOC,-33.08509827,-64.26129913,1380,-3,America/Cordoba,airport
2348,Villa Dolores Airport,Villa Dolores,Argentina,VDR,SAOD,-31.94519997,-65.14630127,1847,-3,America/Cordoba,airport
2349,La Quiaca Airport,Laboulaye,Argentina,\N,SAOL,-22.15060043,-65.57749939,11414,-3,America/Jujuy,airport
2350,Marcos Juarez Airport,Marcos Juarez,Argentina,\N,SAOM,-32.6836,-62.1578,360,-3,America/Cordoba,airport
2351,Villa Reynolds Airport,Villa Reynolds,Argentina,\N,SAOR,-33.72990036,-65.38739777,1591,-3,America/Argentina/San_Luis,airport
2352,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,SAOU,-33.27320099,-66.35639954,2328,-3,America/Argentina/San_Luis,airport
2353,Corrientes Airport,Corrientes,Argentina,CNQ,SARC,-27.4455,-58.7619,202,-3,America/Cordoba,airport
2354,Resistencia International Airport,Resistencia,Argentina,RES,SARE,-27.45,-59.0561,173,-3,America/Cordoba,airport
2355,Formosa Airport,Formosa,Argentina,FMA,SARF,-26.2127,-58.2281,193,-3,America/Cordoba,airport
2356,Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,IGR,SARI,-25.73730087,-54.47340012,916,-3,America/Cordoba,airport
2357,Paso De Los Libres Airport,Paso De Los Libres,Argentina,AOL,SARL,-29.6894,-57.1521,230,-3,America/Cordoba,airport
2358,Monte Caseros Airport,Monte Caseros,Argentina,\N,SARM,-30.2719,-57.6402,170,-3,America/Cordoba,airport
2359,Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,PSS,SARP,-27.3858,-55.9707,430,-3,America/Cordoba,airport
2361,Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,SASA,-24.856000899999998,-65.48619843,4088,-3,America/Argentina/Salta,airport
2362,Gobernador Horacio Guzman International Airport,Jujuy,Argentina,JUJ,SASJ,-24.39279938,-65.09780121,3019,-3,America/Jujuy,airport
2363,Orán Airport,Oran,Argentina,ORA,SASO,-23.15279961,-64.32920074,1171,-3,America/Argentina/Salta,airport
2364,Laboulaye Airport,La Quiaca,Argentina,\N,SASQ,-34.13539886,-63.36230087,449,-3,America/Cordoba,airport
2365,El Dorado Airport,El Dorado,Argentina,\N,SATD,-26.39749908,-54.57469939999999,685,-3,America/Cordoba,airport
2366,Goya Airport,Goya,Argentina,\N,SATG,-29.1058,-59.2189,128,-3,America/Cordoba,airport
2367,Oberá Airport,Obera,Argentina,\N,SATO,-27.51819992,-55.12419891,1125,-3,America/Cordoba,airport
2368,Reconquista Airport,Reconquista,Argentina,\N,SATR,-29.2103,-59.68,160,-3,America/Cordoba,airport
2369,Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,\N,SATU,-29.7706,-57.9789,229,-3,America/Cordoba,airport
2370,El Bolson Airport,El Bolson,Argentina,EHL,SAVB,-41.94319916,-71.53230286,1141,-3,America/Argentina/Salta,airport
2371,General E. Mosconi Airport,Comodoro Rivadavia,Argentina,CRD,SAVC,-45.7853,-67.4655,189,-3,America/Catamarca,airport
2372,Brigadier Antonio Parodi Airport,Esquel,Argentina,EQS,SAVE,-42.90800095,-71.13950348,2621,-3,America/Catamarca,airport
2373,Almirante Marco Andres Zar Airport,Trelew,Argentina,REL,SAVT,-43.2105,-65.2703,141,-3,America/Catamarca,airport
2374,Gobernador Castello Airport,Viedma,Argentina,VDM,SAVV,-40.8692,-63.0004,20,-3,America/Argentina/Salta,airport
2375,El Tehuelche Airport,Puerto Madryn,Argentina,PMY,SAVY,-42.7592,-65.1027,427,-3,America/Catamarca,airport
2376,Marambio Base,Marambio Base,Antarctica,\N,SAWB,-64.23829651,-56.63079834,760,12,Antarctica/South_Pole,airport
2377,Puerto Deseado Airport,Puerto Deseado,Argentina,PUD,SAWD,-47.7353,-65.9041,268,-3,America/Argentina/Rio_Gallegos,airport
2378,Hermes Quijada International Airport,Rio Grande,Argentina,RGA,SAWE,-53.7777,-67.7494,65,-3,America/Argentina/Ushuaia,airport
2379,Piloto Civil N. Fernández Airport,Rio Gallegos,Argentina,RGL,SAWG,-51.6089,-69.3126,61,-3,America/Argentina/Rio_Gallegos,airport
2380,Malvinas Argentinas Airport,Ushuaia,Argentina,USH,SAWH,-54.8433,-68.2958,102,-3,America/Argentina/Ushuaia,airport
2381,Capitan D Daniel Vazquez Airport,San Julian,Argentina,ULA,SAWJ,-49.3068,-67.8026,203,-3,America/Argentina/Rio_Gallegos,airport
2382,Perito Moreno Airport,Perito Moreno,Argentina,PMQ,SAWP,-46.53789902,-70.97869873,1410,-3,America/Argentina/Rio_Gallegos,airport
2383,Santa Cruz Airport,Santa Cruz,Argentina,RZA,SAWU,-50.0165,-68.5792,364,-3,America/Argentina/Rio_Gallegos,airport
2384,Comandante Espora Airport,Bahia Blanca,Argentina,BHI,SAZB,-38.725,-62.1693,246,-3,America/Buenos_Aires,airport
2385,Brigadier D.H.E. Ruiz Airport,Colonel Suarez,Argentina,\N,SAZC,-37.446098,-61.889301,767,-3,America/Buenos_Aires,airport
2386,Olavarria Airport,Olavarria,Argentina,\N,SAZF,-36.88999939,-60.21659851,551,-3,America/Buenos_Aires,airport
2387,General Pico Airport,General Pico,Argentina,\N,SAZG,-35.69620132,-63.75830078,459,-3,America/Argentina/Salta,airport
2388,Tres Arroyos Airport,Tres Arroyos,Argentina,\N,SAZH,-38.3869,-60.3297,400,-3,America/Buenos_Aires,airport
2389,Bolivar Airport,Bolivar,Argentina,\N,SAZI,-36.1866,-61.0764,308,-3,America/Buenos_Aires,airport
2390,Ástor Piazzola International Airport,Mar Del Plata,Argentina,MDQ,SAZM,-37.9342,-57.5733,72,-3,America/Buenos_Aires,airport
2391,Presidente Peron Airport,Neuquen,Argentina,NQN,SAZN,-38.94900131,-68.15570068,895,-3,America/Argentina/Salta,airport
2392,Comodoro Pedro Zanni Airport,Pehuajo,Argentina,\N,SAZP,-35.8446,-61.8576,278,-3,America/Buenos_Aires,airport
2393,Santa Rosa Airport,Santa Rosa,Argentina,RSA,SAZR,-36.588299,-64.27570300000001,630,-3,America/Argentina/Salta,airport
2394,San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,BRC,SAZS,-41.15119934,-71.15750122,2774,-3,America/Argentina/Salta,airport
2395,Héroes De Malvinas Airport,Tandil,Argentina,TDL,SAZT,-37.23740005,-59.22790146,574,-3,America/Buenos_Aires,airport
2396,Villa Gesell Airport,Villa Gesell,Argentina,VLG,SAZV,-37.2354,-57.0292,32,-3,America/Buenos_Aires,airport
2397,Cutral-Co Airport,Cutralco,Argentina,\N,SAZW,-38.93970108,-69.26460266,2132,-3,America/Argentina/Salta,airport
2398,Aviador C. Campos Airport,San Martin Des Andes,Argentina,CPC,SAZY,-40.07540131,-71.13729858,2569,-3,America/Argentina/Salta,airport
2399,Conceição do Araguaia Airport,Conceicao Do Araguaia,Brazil,CDJ,SBAA,-8.348349571,-49.30149841,653,-3,America/Belem,airport
2400,Campo Délio Jardim de Mattos Airport,Rio De Janeiro,Brazil,\N,SBAF,-22.875099,-43.384701,110,-3,America/Sao_Paulo,airport
2401,Amapá Airport,Amapa,Brazil,\N,SBAM,2.0775099999999997,-50.8582,45,-3,America/Fortaleza,airport
2402,Araraquara Airport,Araracuara,Brazil,AQA,SBAQ,-21.81200027,-48.13299942,2334,-3,America/Sao_Paulo,airport
2403,Santa Maria Airport,Aracaju,Brazil,AJU,SBAR,-10.98400021,-37.07030106,23,-3,America/Fortaleza,airport
2405,Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,AFL,SBAT,-9.866389275,-56.10499954,948,-4,America/Campo_Grande,airport
2406,Araçatuba Airport,Aracatuba,Brazil,ARU,SBAU,-21.141300199999996,-50.42470169,1361,-3,America/Sao_Paulo,airport
2407,Val de Cans/Júlio Cezar Ribeiro International Airport,Belem,Brazil,BEL,SBBE,-1.37925005,-48.47629929,54,-3,America/Belem,airport
2408,Comandante Gustavo Kraemer Airport,Bage,Brazil,BGX,SBBG,-31.39049911,-54.11220169,600,-3,America/Sao_Paulo,airport
2409,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,PLU,SBBH,-19.851200100000003,-43.95059967,2589,-3,America/Sao_Paulo,airport
2410,Bacacheri Airport,Curitiba,Brazil,BFH,SBBI,-25.40509987,-49.23199844,3057,-3,America/Sao_Paulo,airport
2411,Major Brigadeiro Doorgal Borges Airport,Barbacena,Brazil,\N,SBBQ,-21.26720047,-43.76110077,3657,-3,America/Sao_Paulo,airport
2412,Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,BSB,SBBR,-15.86916733,-47.92083359,3497,-3,America/Sao_Paulo,airport
2413,Bauru Airport,Bauru,Brazil,BAU,SBBU,-22.34499931,-49.05379868,2025,-3,America/Sao_Paulo,airport
2414,Atlas Brasil Cantanhede Airport,Boa Vista,Brazil,BVB,SBBV,2.8413889410000004,-60.6922226,276,-4,America/Boa_Vista,airport
2415,Barra do Garças Airport,Barra Do Garcas,Brazil,\N,SBBW,-15.86130047,-52.38890076,1147,-4,America/Campo_Grande,airport
2416,Cascavel Airport,Cascavel,Brazil,CAC,SBCA,-25.00029945,-53.50080109,2473,-3,America/Sao_Paulo,airport
2417,Cachimbo Airport,Itaituba,Brazil,\N,SBCC,-9.333939552,-54.9654007,1762,-3,America/Belem,airport
2418,Tancredo Neves International Airport,Belo Horizonte,Brazil,CNF,SBCF,-19.62444305,-43.9719429,2715,-3,America/Sao_Paulo,airport
2419,Campo Grande Airport,Campo Grande,Brazil,CGR,SBCG,-20.46870041,-54.67250061,1833,-4,America/Campo_Grande,airport
2420,Serafin Enoss Bertaso Airport,Chapeco,Brazil,XAP,SBCH,-27.13419914,-52.65660095,2146,-3,America/Sao_Paulo,airport
2421,Brig. Lysias Augusto Rodrigues Airport,Carolina,Brazil,CLN,SBCI,-7.320439816,-47.45869827,565,-3,America/Fortaleza,airport
2422,Diomício Freitas Airport,Criciuma,Brazil,CCM,SBCM,-28.72444344,-49.42139053,93,-3,America/Sao_Paulo,airport
2423,Canoas Air Force Base,Porto Alegre,Brazil,\N,SBCO,-29.945928000000002,-51.144413,26,-3,America/Sao_Paulo,airport
2424,Bartolomeu Lisandro Airport,Campos,Brazil,CAW,SBCP,-21.69829941,-41.30170059,57,-3,America/Sao_Paulo,airport
2425,Corumbá International Airport,Corumba,Brazil,CMG,SBCR,-19.01194382,-57.67139053,461,-4,America/Campo_Grande,airport
2426,Afonso Pena Airport,Curitiba,Brazil,CWB,SBCT,-25.5284996,-49.17580032,2988,-3,America/Sao_Paulo,airport
2427,Caravelas Airport,Caravelas,Brazil,CRQ,SBCV,-17.65229988,-39.25310135,36,-3,America/Fortaleza,airport
2428,Hugo Cantergiani Regional Airport,Caxias Do Sul,Brazil,CXJ,SBCX,-29.19709969,-51.1875,2472,-3,America/Sao_Paulo,airport
2429,Marechal Rondon Airport,Cuiaba,Brazil,CGB,SBCY,-15.65289974,-56.11669922,617,-4,America/Campo_Grande,airport
2430,Cruzeiro do Sul Airport,Cruzeiro do Sul,Brazil,CZS,SBCZ,-7.599909782,-72.76950073,637,-5,America/Rio_Branco,airport
2431,Presidente Prudente Airport,President Prudente,Brazil,PPB,SBDN,-22.17510033,-51.42459869,1477,-3,America/Sao_Paulo,airport
2432,Eduardo Gomes International Airport,Manaus,Brazil,MAO,SBEG,-3.038609982,-60.04970169,264,-4,America/Boa_Vista,airport
2433,Jacareacanga Airport,Jacare-acanga,Brazil,\N,SBEK,-6.233160019,-57.77690125,323,-3,America/Belem,airport
2434,São Pedro da Aldeia Airport,Sao Pedro Da Aldeia,Brazil,\N,SBES,-22.81290054,-42.09260178,61,-3,America/Sao_Paulo,airport
2435,Cataratas International Airport,Foz Do Iguacu,Brazil,IGU,SBFI,-25.60027885,-54.48500061,786,-3,America/Sao_Paulo,airport
2436,Hercílio Luz International Airport,Florianopolis,Brazil,FLN,SBFL,-27.67027855,-48.55250168,16,-3,America/Sao_Paulo,airport
2437,Fernando de Noronha Airport,Fernando Do Noronha,Brazil,FEN,SBFN,-3.854929924,-32.423301699999996,193,-3,America/Fortaleza,airport
2439,Furnas Airport,Alpinopolis,Brazil,\N,SBFU,-20.70280075,-46.33530045,2413,-3,America/Sao_Paulo,airport
2440,Pinto Martins International Airport,Fortaleza,Brazil,FOR,SBFZ,-3.7762799260000004,-38.53260039999999,82,-3,America/Fortaleza,airport
2441,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,GIG,SBGL,-22.80999947,-43.25055695,28,-3,America/Sao_Paulo,airport
2442,Guajará-Mirim Airport,Guajara-mirim,Brazil,\N,SBGM,-10.78639984,-65.28479767,478,-4,America/Boa_Vista,airport
2443,Santa Genoveva Airport,Goiania,Brazil,GYN,SBGO,-16.63199997,-49.22069931,2450,-3,America/Sao_Paulo,airport
2444,EMBRAER - Unidade Gavião Peixoto Airport,Macae,Brazil,\N,SBGP,-21.77370071,-48.40510178,1998,-3,America/Sao_Paulo,airport
2445,Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,GRU,SBGR,-23.43555641,-46.47305679,2459,-3,America/Sao_Paulo,airport
2446,Guaratinguetá Airport,Guaratingueta,Brazil,\N,SBGW,-22.79159927,-45.20479965,1761,-3,America/Sao_Paulo,airport
